"state","year","month","outage_count","max_outage_duration","customer_weighted_hours"
"NY",2022,0,6559,128.75,26739849.25
"NY",2022,1,446,30.25,752895.75
"NY",2022,2,452,112,3379523.75
"NY",2022,3,498,56,2151029
"NY",2022,4,500,111.5,7324863
"NY",2022,5,481,37.75,709764.75
"NY",2022,6,668,29.5,1046027.25
"NY",2022,7,811,46.75,2850906.75
"NY",2022,8,664,29.75,1277661.75
"NY",2022,9,496,31,630700.25
"NY",2022,10,445,11.75,441478.25
"NY",2022,11,503,24.5,858682.75
"NY",2022,12,595,128.75,5316316
"NC",2022,0,6723,152.5,35098368.25
"NC",2022,1,620,61.75,4546700.5
"NC",2022,2,317,15.75,484578
"NC",2022,3,586,25.75,1317179
"NC",2022,4,363,12.75,563256.5
"NC",2022,5,694,25.75,1566959.5
"NC",2022,6,674,152.5,4175497
"NC",2022,7,899,26,2350047
"NC",2022,8,581,22.75,832953.75
"NC",2022,9,563,59,8518711.5
"NC",2022,10,362,39.25,702445
"NC",2022,11,444,16.5,634627.5
"NC",2022,12,620,92.5,9405413
"ND",2022,0,339,173.25,1011344
"ND",2022,1,9,17.5,18575.5
"ND",2022,2,11,31.75,29684
"ND",2022,3,7,2.25,2937.75
"ND",2022,4,70,99.5,398996.25
"ND",2022,5,39,18.5,60103
"ND",2022,6,40,173.25,255819.25
"ND",2022,7,35,19.25,53296.75
"ND",2022,8,28,62,54520
"ND",2022,9,25,34,35755.5
"ND",2022,10,12,4.5,9276
"ND",2022,11,33,83,69997.75
"ND",2022,12,30,5,22382.25
"OH",2022,0,6365,186.75,36478914.75
"OH",2022,1,312,19,682855.5
"OH",2022,2,523,170.5,4701602
"OH",2022,3,499,24,1019419.75
"OH",2022,4,380,41,619259.75
"OH",2022,5,601,35,1651496.25
"OH",2022,6,776,186.75,18377353.5
"OH",2022,7,735,73.5,3600298.25
"OH",2022,8,633,29.75,1365263.5
"OH",2022,9,458,15.25,746326.5
"OH",2022,10,403,18.5,796105.5
"OH",2022,11,506,19.5,1161810.75
"OH",2022,12,539,52.75,1757123.5
"OK",2022,0,2602,90.25,5689858.25
"OK",2022,1,141,23.5,343106.5
"OK",2022,2,138,24.25,456129
"OK",2022,3,174,66.75,445033
"OK",2022,4,213,13.5,291607.5
"OK",2022,5,366,90.25,1025317.25
"OK",2022,6,342,31.5,707216
"OK",2022,7,270,48.25,838932.75
"OK",2022,8,239,18.75,368355.75
"OK",2022,9,128,8,129399.5
"OK",2022,10,254,15.25,394193.5
"OK",2022,11,126,88.75,313874
"OK",2022,12,211,29.5,376693.5
"OR",2022,0,1905,92,12853806.25
"OR",2022,1,162,91.25,1044594.5
"OR",2022,2,84,13.25,130300
"OR",2022,3,116,33.5,318660.5
"OR",2022,4,158,63.5,1384975.25
"OR",2022,5,133,10.5,254267.25
"OR",2022,6,152,15.25,369264
"OR",2022,7,176,9.5,361070.75
"OR",2022,8,207,39.5,541369.5
"OR",2022,9,148,92,2316164.5
"OR",2022,10,139,41.5,457740
"OR",2022,11,208,57.75,1040376
"OR",2022,12,222,90.75,4635024
"PA",2022,0,7477,101.5,17691174.75
"PA",2022,1,478,26,632040.5
"PA",2022,2,588,98,2649292
"PA",2022,3,603,48.75,1740456.25
"PA",2022,4,464,69,1586630
"PA",2022,5,675,55.5,1863766.5
"PA",2022,6,730,74.5,1532935.5
"PA",2022,7,692,48.25,1841415.5
"PA",2022,8,705,19.25,894616
"PA",2022,9,631,14.5,645823.25
"PA",2022,10,512,18.25,477747
"PA",2022,11,661,29.75,920381.25
"PA",2022,12,738,101.5,2906071
NA,2022,0,4935,409.25,293582851.75
NA,2022,1,393,21.5,1169930.5
NA,2022,2,416,23.75,1745903.75
NA,2022,3,483,22.75,2138076
NA,2022,4,405,23.75,8049184.25
NA,2022,5,470,111.75,2823751.75
NA,2022,6,431,83.25,3040469.75
NA,2022,7,440,159,3525002
NA,2022,8,454,83.5,4955086.5
NA,2022,9,332,409.25,256558703.75
NA,2022,10,260,109.5,4152944
NA,2022,11,469,47.25,3324345.75
NA,2022,12,382,36,2099453.75
"RI",2022,0,264,32.75,549678.25
"RI",2022,1,21,4,29772.5
"RI",2022,2,26,16,63613
"RI",2022,3,12,3.75,10458.5
"RI",2022,4,17,7.5,32830.5
"RI",2022,5,16,3,19538.75
"RI",2022,6,29,5.5,43784.25
"RI",2022,7,25,7.75,45754.75
"RI",2022,8,33,4.75,69241
"RI",2022,9,21,4.5,16929.5
"RI",2022,10,23,7,29898.25
"RI",2022,11,13,5,22114.25
"RI",2022,12,28,32.75,165743
"SC",2022,0,3113,127.75,11055726.75
"SC",2022,1,303,59.75,2921646
"SC",2022,2,55,12.75,63105.5
"SC",2022,3,267,19.5,321199.5
"SC",2022,4,40,73.75,45776.75
"SC",2022,5,347,15.75,475813.75
"SC",2022,6,423,30,1250056.75
"SC",2022,7,423,17.75,641537
"SC",2022,8,371,59.75,476071.25
"SC",2022,9,267,52.25,2568155
"SC",2022,10,191,40,736592
"SC",2022,11,227,31.25,284556.75
"SC",2022,12,199,127.75,1271216.5
"SD",2022,0,535,95.5,2622969.75
"SD",2022,1,25,95.5,157614.75
"SD",2022,2,9,26,45706
"SD",2022,3,17,16.25,26521.5
"SD",2022,4,68,38,145430.25
"SD",2022,5,96,91,1292466.5
"SD",2022,6,41,90.5,163862.25
"SD",2022,7,69,57,461191
"SD",2022,8,37,19,30050
"SD",2022,9,43,53.5,115447.25
"SD",2022,10,20,52.75,51973.75
"SD",2022,11,33,33.75,67702.75
"SD",2022,12,77,8.75,65003.75
"TN",2022,0,5416,305,28890160.5
"TN",2022,1,383,109.75,2667600.75
"TN",2022,2,346,305,13857461
"TN",2022,3,447,48.75,1404980.25
"TN",2022,4,351,31,984455
"TN",2022,5,522,41.25,1048529.5
"TN",2022,6,494,33,1240699
"TN",2022,7,685,51.75,1392094.5
"TN",2022,8,445,22.5,742129.25
"TN",2022,9,364,47,638893.25
"TN",2022,10,321,32,650364
"TN",2022,11,384,33,865286
"TN",2022,12,674,54.75,3397668
"TX",2022,0,20815,74.25,43463026.75
"TX",2022,1,1349,54.5,2060681.25
"TX",2022,2,1388,72,2761947.25
"TX",2022,3,1623,74.25,3668839.5
"TX",2022,4,1691,48.5,4428624.75
"TX",2022,5,2164,43.25,6231373.75
"TX",2022,6,1979,35,3190631
"TX",2022,7,1966,48,2865764.5
"TX",2022,8,2106,39.5,4610932
"TX",2022,9,1472,57.75,3708826.75
"TX",2022,10,1770,39.5,3622796.5
"TX",2022,11,1622,73,2757119.75
"TX",2022,12,1685,71.25,3555489.75
NA,2022,0,342,44.5,2363216
NA,2022,1,13,5.75,63046
NA,2022,2,21,5.5,68415.5
NA,2022,3,21,3,88248.5
NA,2022,4,7,3.75,26731.75
NA,2022,5,13,6.75,26238
NA,2022,6,42,19.75,499225
NA,2022,7,36,10.5,303064.5
NA,2022,8,35,14.75,154394.5
NA,2022,9,57,27.25,461575.75
NA,2022,10,38,8.5,388083.5
NA,2022,11,36,44.5,190114.75
NA,2022,12,23,3,94078.25
"UT",2022,0,1117,47.25,2731104
"UT",2022,1,51,6.75,108450.75
"UT",2022,2,65,19,121482.75
"UT",2022,3,108,42.25,794744
"UT",2022,4,87,11.75,130000
"UT",2022,5,92,10.75,177191.5
"UT",2022,6,130,12.5,200906.75
"UT",2022,7,126,11.5,231658
"UT",2022,8,114,47.25,216300
"UT",2022,9,101,10.5,138712.75
"UT",2022,10,87,12,212624.5
"UT",2022,11,84,10.25,210578
"UT",2022,12,72,13,188455
"VT",2022,0,676,109.75,4826580.25
"VT",2022,1,31,6.75,37952.5
"VT",2022,2,44,34.5,175273.75
"VT",2022,3,47,24,121866.5
"VT",2022,4,66,20,291930
"VT",2022,5,56,5.5,70572
"VT",2022,6,60,7.5,60993.25
"VT",2022,7,81,14.75,169075.5
"VT",2022,8,63,7.75,55699
"VT",2022,9,44,5.5,50450.75
"VT",2022,10,21,3.5,12759.25
"VT",2022,11,58,24.5,113513.5
"VT",2022,12,105,109.75,3666494.25
"VA",2022,0,9290,200.25,34030759.25
"VA",2022,1,1043,200.25,14700997.5
"VA",2022,2,505,29.5,566855
"VA",2022,3,719,28.75,894453.75
"VA",2022,4,386,24,612968.75
"VA",2022,5,890,27.5,1481999.75
"VA",2022,6,1221,76.5,5062083.75
"VA",2022,7,1148,87.25,1977088.75
"VA",2022,8,645,49,1235471.5
"VA",2022,9,523,72.75,2370622.25
"VA",2022,10,540,48,1091448.75
"VA",2022,11,415,24,583194.5
"VA",2022,12,1255,84.5,3453575
"WA",2022,0,2377,174.5,21126364.5
"WA",2022,1,211,141.25,1203321
"WA",2022,2,128,22.5,354487.25
"WA",2022,3,123,21.75,336729.5
"WA",2022,4,189,39.5,1355971.75
"WA",2022,5,179,27.75,504599
"WA",2022,6,212,16.25,398648.25
"WA",2022,7,196,30.5,466976.5
"WA",2022,8,187,31.75,594764.75
"WA",2022,9,164,69.5,532928.5
"WA",2022,10,215,26.75,566949
"WA",2022,11,292,160.5,11344326
"WA",2022,12,281,174.5,3466663
"WV",2022,0,3127,121,15637416.75
"WV",2022,1,218,65,977042
"WV",2022,2,261,121,1991766
"WV",2022,3,234,24.5,571923
"WV",2022,4,164,17.75,358577
"WV",2022,5,258,22.75,647191.5
"WV",2022,6,411,112.75,5661106.25
"WV",2022,7,402,72.25,2053609.75
"WV",2022,8,316,36.25,845137.75
"WV",2022,9,170,15,273444
"WV",2022,10,163,28.25,333758.75
"WV",2022,11,225,29.25,420667.75
"WV",2022,12,305,108.25,1503193
"WI",2022,0,2007,101.75,12969493.5
"WI",2022,1,75,8.5,102145.5
"WI",2022,2,74,8.75,120462.5
"WI",2022,3,159,78,1611054.75
"WI",2022,4,137,18,261694.75
"WI",2022,5,253,30.25,616552.5
"WI",2022,6,257,101.75,5444783.25
"WI",2022,7,199,30.5,1149455.75
"WI",2022,8,214,24.5,501992.75
"WI",2022,9,145,28.25,464142.25
"WI",2022,10,129,10,244518.25
"WI",2022,11,146,41.75,957295.5
"WI",2022,12,219,69.5,1495395.75
"WY",2022,0,354,42,566708.75
"WY",2022,1,22,17.5,36009
"WY",2022,2,10,8.5,4034.75
"WY",2022,3,14,5.5,9912.25
"WY",2022,4,49,29.25,96201.5
"WY",2022,5,26,42,78271.5
"WY",2022,6,57,10.5,61442
"WY",2022,7,46,7.75,41154.25
"WY",2022,8,35,10.5,97530.25
"WY",2022,9,26,12,39765.75
"WY",2022,10,23,7,21626
"WY",2022,11,18,2.75,18804
"WY",2022,12,28,10,61957.5
"AL",2023,0,4596,157,13359561.5
"AL",2023,1,348,81,1340909.5
"AL",2023,2,230,18.5,230819
"AL",2023,3,368,157,3340586
"AL",2023,4,324,18.25,444084
"AL",2023,5,420,18.75,432140.25
"AL",2023,6,613,51.5,2702824.5
"AL",2023,7,602,31.75,1415247
"AL",2023,8,656,43.25,2013083
"AL",2023,9,215,20.5,159231
"AL",2023,10,316,77,345902.75
"AL",2023,11,261,17.5,264422
"AL",2023,12,243,59.25,670312.5
"AK",2023,0,419,59.25,1967523
"AK",2023,1,24,5.75,28111
"AK",2023,2,29,5.75,25704.75
"AK",2023,3,23,6,29641.5
"AK",2023,4,16,9.75,18505.5
"AK",2023,5,30,12,178682.75
"AK",2023,6,44,10.25,80434.25
"AK",2023,7,43,9.75,66018.5
"AK",2023,8,51,15.25,300939.5
"AK",2023,9,43,43.25,433533.5
"AK",2023,10,26,6.5,54018.5
"AK",2023,11,55,59.25,656377.5
"AK",2023,12,35,28.75,95555.75
"AZ",2023,0,1790,50.5,5978562.5
"AZ",2023,1,133,26.75,493772.75
"AZ",2023,2,120,49.5,857978
"AZ",2023,3,135,17.75,231473
"AZ",2023,4,125,11,146918
"AZ",2023,5,155,11.5,251973.75
"AZ",2023,6,136,8.25,184331
"AZ",2023,7,277,50.5,1554076
"AZ",2023,8,243,23.75,679407
"AZ",2023,9,141,46,914624.25
"AZ",2023,10,110,21.5,211096.5
"AZ",2023,11,90,9.25,180708.75
"AZ",2023,12,125,38.5,272203.5
"AR",2023,0,3218,234.25,20046601.75
"AR",2023,1,286,73,4153065.5
"AR",2023,2,285,70.25,2396791.75
"AR",2023,3,258,234.25,3305925.75
"AR",2023,4,248,31,628707.25
"AR",2023,5,231,22.25,293738.75
"AR",2023,6,491,112.75,6226805.75
"AR",2023,7,388,37.75,1127199
"AR",2023,8,322,34.75,625402.75
"AR",2023,9,239,73.5,661322.5
"AR",2023,10,204,14.5,250050
"AR",2023,11,134,7.5,145140
"AR",2023,12,132,15,232452.75
"CA",2023,0,14231,332.75,116538975.5
"CA",2023,1,1365,183.25,30585359.75
"CA",2023,2,1059,253,21244801.5
"CA",2023,3,1395,214.25,21595938.75
"CA",2023,4,1076,152.5,3523736.25
"CA",2023,5,1107,44,3178588.75
"CA",2023,6,1235,47.25,3899496.75
"CA",2023,7,1275,314.5,5973160.75
"CA",2023,8,1423,177.5,8183474.5
"CA",2023,9,1177,192.5,5198916.75
"CA",2023,10,1107,332.75,5585738.25
"CA",2023,11,1062,119.75,4480872
"CA",2023,12,950,117.75,3088891.5
"CO",2023,0,2737,53.75,4616940.5
"CO",2023,1,109,7,190218
"CO",2023,2,91,15.25,134471
"CO",2023,3,134,31.75,382568.75
"CO",2023,4,227,17,349847.25
"CO",2023,5,263,53.75,705310
"CO",2023,6,355,18.25,652387.5
"CO",2023,7,380,16.5,606733.25
"CO",2023,8,449,17.75,549046
"CO",2023,9,212,12.5,356584.25
"CO",2023,10,234,14.5,297042.5
"CO",2023,11,165,19.25,225046
"CO",2023,12,118,10,167686
"CT",2023,0,1172,65.5,3336158.75
"CT",2023,1,59,4.25,31439
"CT",2023,2,90,37.25,203221.25
"CT",2023,3,85,39.25,240032.25
"CT",2023,4,75,9.5,78486.5
"CT",2023,5,63,5.5,58895
"CT",2023,6,85,9,87016.25
"CT",2023,7,213,22,389048.25
"CT",2023,8,132,9.5,137711.5
"CT",2023,9,150,19.25,254851.25
"CT",2023,10,74,9,56241.5
"CT",2023,11,63,14,64786.25
"CT",2023,12,83,65.5,1734429.75
"DE",2023,0,424,61.75,882363.25
"DE",2023,1,21,6.5,14515
"DE",2023,2,13,5.25,8921.75
"DE",2023,3,28,9.25,48023.25
"DE",2023,4,35,10.75,63057.25
"DE",2023,5,34,7.5,30361
"DE",2023,6,56,23,72561.5
"DE",2023,7,50,14.25,73267.5
"DE",2023,8,54,61.75,383809.75
"DE",2023,9,48,23.5,82096.75
"DE",2023,10,33,4.75,18313.5
"DE",2023,11,27,7.5,19454.5
"DE",2023,12,25,8.5,67981.5
NA,2023,0,227,79.5,695894
NA,2023,1,11,8,11453.5
NA,2023,2,9,5.75,7554.25
NA,2023,3,26,12.5,99574
NA,2023,4,14,14.5,36257.75
NA,2023,5,28,7.75,32533.25
NA,2023,6,24,14.75,26020
NA,2023,7,27,79.5,366307
NA,2023,8,27,8.25,30927.25
NA,2023,9,18,10,30036.5
NA,2023,10,17,9.25,21260.25
NA,2023,11,15,5.25,18166.5
NA,2023,12,11,5.25,15803.75
"FL",2023,0,11785,265.25,32028703.5
"FL",2023,1,745,16.5,907043
"FL",2023,2,651,24.5,737523.5
"FL",2023,3,837,22,1040394.75
"FL",2023,4,1102,265.25,2559463.25
"FL",2023,5,998,97.75,1469121.5
"FL",2023,6,1494,44,3258848.5
"FL",2023,7,1474,37,2088120.75
"FL",2023,8,1315,247,12891539
"FL",2023,9,909,171.5,1990154.5
"FL",2023,10,716,23,817683
"FL",2023,11,756,52.75,2759629.25
"FL",2023,12,788,101.25,1509182.5
"GA",2023,0,7645,158.75,29570560.5
"GA",2023,1,535,146.25,2228475.75
"GA",2023,2,365,19.5,495012.5
"GA",2023,3,534,55.25,1200031
"GA",2023,4,623,22.5,860866.25
"GA",2023,5,606,12,704767.5
"GA",2023,6,937,67.25,4342180.5
"GA",2023,7,1037,99.5,5043628.5
"GA",2023,8,1201,158.75,12712723
"GA",2023,9,501,19.25,505905.75
"GA",2023,10,427,14.5,405803
"GA",2023,11,374,134.25,393732.75
"GA",2023,12,505,17,677434
"HI",2023,0,572,1177,4739887.25
"HI",2023,1,25,9.25,54740
"HI",2023,2,36,18,147043.5
"HI",2023,3,51,28,294493.75
"HI",2023,4,36,30.25,310494
"HI",2023,5,41,7.75,107071.25
"HI",2023,6,29,11,63683.75
"HI",2023,7,46,9.75,50419
"HI",2023,8,77,247,2226144.5
"HI",2023,9,46,1177,918524
"HI",2023,10,48,169,198181.75
"HI",2023,11,74,25.75,202693.5
"HI",2023,12,63,7.75,166398.25
"ID",2023,0,955,20.5,1745217.75
"ID",2023,1,51,4.25,72961.25
"ID",2023,2,44,13.25,51677.5
"ID",2023,3,72,8,149819.25
"ID",2023,4,60,6.75,104211.5
"ID",2023,5,95,18.75,191476.25
"ID",2023,6,95,12.25,149198.5
"ID",2023,7,105,20.5,159510.25
"ID",2023,8,137,18.25,285184.25
"ID",2023,9,69,13.75,170407
"ID",2023,10,75,13.25,111600.25
"ID",2023,11,69,7.75,90065.75
"ID",2023,12,83,19.75,209106
"IL",2023,0,3963,219.75,21479007.25
"IL",2023,1,223,10.25,167511.5
"IL",2023,2,325,72,3052517.25
"IL",2023,3,312,31.25,506203.5
"IL",2023,4,429,71.25,2135068.5
"IL",2023,5,331,30.25,578174.25
"IL",2023,6,443,219.75,9320944.75
"IL",2023,7,535,115,4281247
"IL",2023,8,387,27.25,478023.5
"IL",2023,9,264,9.75,207301.25
"IL",2023,10,279,13.25,261202.5
"IL",2023,11,205,12.25,197408.5
"IL",2023,12,230,16.25,293404.75
"IN",2023,0,3109,140.25,16931328.25
"IN",2023,1,194,21.75,258609.75
"IN",2023,2,264,47.5,699766.75
"IN",2023,3,282,53.25,1161866.75
"IN",2023,4,307,93,2272421.25
"IN",2023,5,202,15.5,274657.5
"IN",2023,6,367,140.25,8347353
"IN",2023,7,438,58.25,2279357.75
"IN",2023,8,303,25.5,671727.25
"IN",2023,9,201,14.75,275529.5
"IN",2023,10,206,58.5,269457.5
"IN",2023,11,179,20.25,209097.5
"IN",2023,12,166,14,211483.75
"IA",2023,0,1248,55.5,2168698.75
"IA",2023,1,71,5,47137
"IA",2023,2,79,5.5,55319
"IA",2023,3,102,43.5,438149.75
"IA",2023,4,128,11.25,164058
"IA",2023,5,122,28.5,150128
"IA",2023,6,162,55.5,393593.5
"IA",2023,7,158,28.75,406396.75
"IA",2023,8,124,9.25,149947.5
"IA",2023,9,95,11.5,94024.25
"IA",2023,10,92,6.5,111139
"IA",2023,11,66,23.75,118399
"IA",2023,12,49,5,40407
"KS",2023,0,1285,100.25,5241808.75
"KS",2023,1,49,9.75,67456.5
"KS",2023,2,62,44.5,97743.25
"KS",2023,3,89,10,101432.25
"KS",2023,4,117,14.5,116780.25
"KS",2023,5,128,14.25,168144
"KS",2023,6,123,9,153998.5
"KS",2023,7,233,100.25,3978142.75
"KS",2023,8,181,16.5,238842.75
"KS",2023,9,100,8,111348
"KS",2023,10,88,8,75292.75
"KS",2023,11,59,3.75,41621.25
"KS",2023,12,56,8,91006.5
"KY",2023,0,3896,149.75,32178712.25
"KY",2023,1,227,16.25,227975.75
"KY",2023,2,336,21.25,481391.25
"KY",2023,3,545,149.75,22485261.75
"KY",2023,4,360,76.75,1604886.25
"KY",2023,5,294,32.75,403615.25
"KY",2023,6,457,90.5,3028494
"KY",2023,7,589,72.25,2261866.25
"KY",2023,8,340,66.25,1036775.25
"KY",2023,9,184,6.25,137707
"KY",2023,10,214,8.75,190245.75
"KY",2023,11,162,7,138555.25
"KY",2023,12,188,29.25,181938.5
"LA",2023,0,5584,233,27500998.5
"LA",2023,1,440,27.25,1019398.75
"LA",2023,2,313,21.25,327118.75
"LA",2023,3,445,22.25,645650.75
"LA",2023,4,465,39.25,1363023.75
"LA",2023,5,486,25.25,1140259.75
"LA",2023,6,793,233,16029030.75
"LA",2023,7,665,98.75,2458706.25
"LA",2023,8,549,72.5,1601832.75
"LA",2023,9,523,61.25,1496725.5
"LA",2023,10,328,103.25,543034.25
"LA",2023,11,288,18.25,286641.5
"LA",2023,12,289,25.25,589575.75
"ME",2023,0,1595,153.25,31288826.25
"ME",2023,1,129,23.75,1449871.25
"ME",2023,2,125,19.75,274319.25
"ME",2023,3,145,49,1602223.25
"ME",2023,4,105,14.5,211464.75
"ME",2023,5,153,41,779544.75
"ME",2023,6,118,9.25,169289.5
"ME",2023,7,172,9.5,288068.75
"ME",2023,8,128,17.5,237170.5
"ME",2023,9,141,34,2040849.25
"ME",2023,10,94,35.75,346935.25
"ME",2023,11,111,34,376827.75
"ME",2023,12,174,153.25,23512262
"MD",2023,0,4738,85,7930595
"MD",2023,1,100,6.5,76790.25
"MD",2023,2,117,8.25,88942
"MD",2023,3,210,48.75,257548
"MD",2023,4,846,33.75,801958
"MD",2023,5,142,29.75,152243.5
"MD",2023,6,370,10.75,495596.25
"MD",2023,7,874,85,2402161.5
"MD",2023,8,818,82.75,2584227.5
"MD",2023,9,681,31.75,605502.25
"MD",2023,10,164,9.75,131755
"MD",2023,11,133,7.25,90666
"MD",2023,12,283,24.5,243204.75
"MA",2023,0,2188,143,15726798.25
"MA",2023,1,176,64,841908.25
"MA",2023,2,211,30.75,448397
"MA",2023,3,177,143,2175058.25
"MA",2023,4,116,45,430904.5
"MA",2023,5,188,9.5,250219.5
"MA",2023,6,224,45.25,1732251
"MA",2023,7,270,24,570591.75
"MA",2023,8,197,11.5,287627.25
"MA",2023,9,198,62.75,2089525
"MA",2023,10,115,9.5,160936
"MA",2023,11,147,11.75,251691.75
"MA",2023,12,169,70,6487688
"MI",2023,0,4823,370.25,124170955
"MI",2023,1,302,28.75,704985.5
"MI",2023,2,411,370.25,71427617.25
"MI",2023,3,359,163,6674583.25
"MI",2023,4,527,47.75,1940994.25
"MI",2023,5,315,289.25,1670782.25
"MI",2023,6,496,77.5,3628297
"MI",2023,7,566,211.75,11739385.25
"MI",2023,8,524,176.25,22367413.25
"MI",2023,9,329,81.5,881888.25
"MI",2023,10,376,56.75,1667839
"MI",2023,11,302,33.5,609318
"MI",2023,12,316,24,857851.75
"MN",2023,0,2579,111.75,6712951.25
"MN",2023,1,72,44,138631.75
"MN",2023,2,97,30.25,154248.5
"MN",2023,3,76,28.75,80131.75
"MN",2023,4,272,63.75,1866276.75
"MN",2023,5,214,12,271164.5
"MN",2023,6,353,37,1090339
"MN",2023,7,370,32.5,1494270.5
"MN",2023,8,352,14,459631.5
"MN",2023,9,257,57.75,522934.75
"MN",2023,10,237,20.25,336438.25
"MN",2023,11,151,29,131980.5
"MN",2023,12,128,111.75,166903.5
"MS",2023,0,3240,177.75,13853302
"MS",2023,1,237,18.25,270384
"MS",2023,2,179,79.5,735077.25
"MS",2023,3,301,90.5,1695007.5
"MS",2023,4,235,25.75,315006
"MS",2023,5,298,21.75,392106.5
"MS",2023,6,620,177.75,8722732
"MS",2023,7,340,19.75,488450.5
"MS",2023,8,270,26.25,292122.5
"MS",2023,9,201,21,285310.5
"MS",2023,10,201,19.5,161483.25
"MS",2023,11,178,24.5,295947.25
"MS",2023,12,180,16.5,199674.75
"MO",2023,0,3651,147,19064642
"MO",2023,1,238,66.25,1701166
"MO",2023,2,229,68.5,385046.75
"MO",2023,3,227,61,462293.25
"MO",2023,4,301,41.25,913136.75
"MO",2023,5,290,67,389601.75
"MO",2023,6,359,147,4884433.25
"MO",2023,7,650,137,7868749.25
"MO",2023,8,431,52,1323280.25
"MO",2023,9,340,69.5,497294.25
"MO",2023,10,209,15.25,213798
"MO",2023,11,171,65.5,179309.5
"MO",2023,12,206,23.75,246533
"MT",2023,0,459,18.5,766180.5
"MT",2023,1,35,8,66901.25
"MT",2023,2,20,8,27361.25
"MT",2023,3,22,11.25,64149.75
"MT",2023,4,40,18.5,69727.5
"MT",2023,5,44,8.75,73440.5
"MT",2023,6,51,7,80608
"MT",2023,7,41,9,55116.25
"MT",2023,8,72,18,118875
"MT",2023,9,34,8.5,77767.25
"MT",2023,10,38,9,43973.5
"MT",2023,11,34,11.5,56138.5
"MT",2023,12,28,4.75,32121.75
"NE",2023,0,337,31,751626.5
"NE",2023,1,22,15.75,50539.5
"NE",2023,2,15,6.5,42767
"NE",2023,3,16,6.5,11995.75
"NE",2023,4,31,8.5,62474.5
"NE",2023,5,29,8.75,43057.25
"NE",2023,6,47,6.5,79851.75
"NE",2023,7,63,31,331274.5
"NE",2023,8,29,6.25,34380.25
"NE",2023,9,20,4.5,15283.25
"NE",2023,10,32,6.5,48847
"NE",2023,11,18,6.25,22773.25
"NE",2023,12,15,2.25,8382.5
"NV",2023,0,806,124.75,3962162
"NV",2023,1,60,124.75,2143041
"NV",2023,2,61,26,223725
"NV",2023,3,57,11.25,132564.5
"NV",2023,4,49,9.25,118785.75
"NV",2023,5,65,12.75,123276.25
"NV",2023,6,85,12.75,156072
"NV",2023,7,105,9.5,199438.25
"NV",2023,8,109,65.75,231341
"NV",2023,9,69,20.25,261816
"NV",2023,10,49,9.25,112790
"NV",2023,11,50,8,167929.25
"NV",2023,12,47,7.75,91383
"NH",2023,0,828,183.25,6531875.5
"NH",2023,1,112,183.25,2339914.25
"NH",2023,2,57,6.75,47552.25
"NH",2023,3,79,86,2846657
"NH",2023,4,77,11.25,114572.5
"NH",2023,5,58,4.75,76474.25
"NH",2023,6,60,10,56618
"NH",2023,7,86,10,163560
"NH",2023,8,62,4.5,49518.5
"NH",2023,9,85,23.5,169613.5
"NH",2023,10,42,5.5,41245.25
"NH",2023,11,34,6.75,24113.5
"NH",2023,12,76,42,602036.5
"NJ",2023,0,3922,57.5,8022440.75
"NJ",2023,1,237,13.25,243478.75
"NJ",2023,2,203,8.75,206532
"NJ",2023,3,275,21.25,382616.5
"NJ",2023,4,289,52.5,924583
"NJ",2023,5,268,18.75,272147.25
"NJ",2023,6,371,38,692988.75
"NJ",2023,7,573,57.5,1745414.75
"NJ",2023,8,367,18.5,849086.75
"NJ",2023,9,490,37.25,997311.25
"NJ",2023,10,258,8.75,265600.5
"NJ",2023,11,309,24.5,415119.25
"NJ",2023,12,282,44,1027562
"NM",2023,0,972,51,2214523.25
"NM",2023,1,43,8.75,95451.25
"NM",2023,2,89,26.5,460492.75
"NM",2023,3,48,10.75,98401.25
"NM",2023,4,59,10.5,172946.5
"NM",2023,5,79,28.5,292986.25
"NM",2023,6,146,9.5,169293
"NM",2023,7,114,11.5,201381.25
"NM",2023,8,131,16.25,303503.5
"NM",2023,9,88,26.25,147622.25
"NM",2023,10,60,51,105541.25
"NM",2023,11,39,8,33307.5
"NM",2023,12,76,9.5,133596.5
"NY",2023,0,5644,108.25,15215299.75
"NY",2023,1,342,17.75,477866.25
"NY",2023,2,446,41.75,1357278
"NY",2023,3,519,65.75,3218754.25
"NY",2023,4,424,32.5,975616.75
"NY",2023,5,369,21.25,429445.25
"NY",2023,6,497,108.25,804551
"NY",2023,7,882,32.5,2286859
"NY",2023,8,543,21.75,1061785.25
"NY",2023,9,532,49.25,2705296
"NY",2023,10,393,12.5,423030
"NY",2023,11,399,23.25,739755.5
"NY",2023,12,298,36.25,735062.5
"NC",2023,0,6707,49,19243044.5
"NC",2023,1,434,14,746035.25
"NC",2023,2,412,16.5,587469
"NC",2023,3,437,44,861182
"NC",2023,4,636,49,1757028.5
"NC",2023,5,594,34.25,1137153.75
"NC",2023,6,667,24,1433078.5
"NC",2023,7,760,27.25,1975798.75
"NC",2023,8,876,36,7360810.5
"NC",2023,9,583,22,1143391
"NC",2023,10,419,11.5,537676.25
"NC",2023,11,385,11.5,689004
"NC",2023,12,504,21.75,1014417
"ND",2023,0,334,193.5,1664134
"ND",2023,1,30,7.5,34032.25
"ND",2023,2,11,3,17593.75
"ND",2023,3,12,13,24964.75
